id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
gaZMr6rwW33r7w4J1c20k8rBoMiEWxc7LdbRaRSoXYJWMQs,9V51-3_TPHpltMB7tIhaanmkk5N3XFydR3cLvUb1FXpUCA,guzBZF8F1twup3-cbJRpagU0INaAiQS5fRpsdaUcivLEN3VkMfVRdNva0eDC1Fan3D4lzE9eJGInoQ,Cryloo,6503,1711479810380,544
gd6qud9ihx6wrk5he8kmLCtZQ8gKGUsWopvAbQKujhBgwUNQ5x5mz7BYbw,vc_8Fg1AioxDd7YXzglD4lJKtOEtHkJRQjG-ycrxrC3O2unMfBeoSmnQ,pL0m5AGgB6YpsBqzh9ErT_3VmmzTLNQx9b7sYKM74EBJP4W96dI_Z5_yObJIxKzM6Dzzf8L-RlR8Cw,SrpskiKiflicar,6570,1711490899926,70
IJFTFPrqW6vCO1gKJzEkNv3w7hVkqrL7vN7yRJ8Uaa6U6rM,nOqKcz-hsnlvWUFn0sK5Y-qTGRHhJC6T0DoEbouMngnHxKs,VhYwYi-BdiXgejxMz6Gvc7_EjZgUhrOLEUqvCyRxvNJDuZW7AwyuLx3pF4VqDSi7fPdrI7g-krC4hA,cashoob l seks0,17,1711462711410,240
p0f376S2gdedQj5FMNOhIqYQSsrAkA9fhzOfwa1pVy7f9Z8,yxsIdnt-nHyHOlNTCaw3cJSQIy26goIzk9Z3XNVwtVVwxcQ,Tms9rJeBku25zyYJARt2oK2dfSlUUDlnDH2tj-Bd6-q5EUTDMwhEcZL1RqnBlHILtFQcLAuNAmEHDQ,NexoQLF,5062,1711474077405,261
CFQHgeoCqM5ER-gKShL9MLxrmoqP21z_0aC2nDcO8vDxGpxcJJPZGg7IbA,XGXSDGE_3qEhMdANY6UBpeiPLG3NiniazsoLFkRwW0DfMP8fwKB0NNdc,mq0xZcdVGA78enxlDfX3wMHa8yTyifhwHm6mt-iQSdAbQ-0fOTvu2vx-4pxWYeTtK7D72xf0_fpcSQ,VoiceofLuke,3542,1711395356000,41
cY89g7Z21maGtyV8_Qbowu3mFeobtJR7u2QQMOxrz0hI25c,Moo8jF8K3vVx_OJ5vuqBMSsZmsBl9mvNO2Bs_RwP3vpoGw,gs12JOf811C_dmv9Qq1IYKmDSNh3NTm-8axJOYnLP8RJjnyHDIAUo_e5i7-jBCEVk7x3W5jj5PVdjw,Hurrakana,4363,1711488107931,808
oVYtNsltguvZstva2-qONZI-n-izK8rqyMODvxWED2uXIfY,DBePvN9E8OVS1F4_uOR2YoA1A4ruXJOkv2qaw_ZgmUDQARg,lEXvWOB8f2Ffdgd66pevihOCYT2T4Ere_mphvFCTeHgWEa_JtcqM-qYtYwCbJxLgaF573NH9loW6Rg,DieuX9,3589,1711494119817,580
4-XkSehtGBsFohB_2zE_l0EEeC3Aurd332vCJkE3Mrw2WyM,n3fOYwA3CuhLU6ypKKR_KpWp1DpRbq8wo-E1veTWyLTFnm4,3dt61QUOli5BRhCerp2g3Jmub48SzNshQvgc2Nu-tOXC56bgblMXTNszza6UoNiD91C0SzaBivF0Yw,Jane Yi2005,4655,1711484811708,367
aUtrK_iNsVuKG3XrD-s9JB7D2naI0a_FM-WW8ti8KcAkXh0S,BGgSbgflX72GIj-fnbsUq07Eu3V3Cu9zxQi-pui_X0wrUfu83zKa8_t2,VqATOjV2FB16pYPAPIxT7a0wiRRK1wYBgM04CHaIS8eRYs010RSdTcfWN0hfiCjVKHOgVCe0BIHTLQ,R1 AleXAnDaZaR,5898,1711400601000,174
hh1iQlzJvPMemJjlsb3zC_9UKXMp9plMY6OdcXJoKpcMgqBcgxUPQmFBPQ,alB5djI64z-o16s8f6SPay-K1iTvMqONjX7jH6TjTBlf9tFkytdXov-O,rV4ATrFpPODJmCHuRifae8SnrpiuMx1_m7qw8Wz39T0T9oXn9iHHfgUt0374UTKH2xgkwrjV9TBrwQ,quynh ngu,6386,1711320954000,97
6fo4VoGLZ2k3t4kB6YIAk7N6QmOLD0imW09FyavDT7FBGMRSy_m8iAk9Vw,PjOyEUjFeejQZa5K8PVvIdOqNIdHZKVugWDdD5otAk5-hEUXf5zxv757,OgxpSCoQ83Mxg3R88u52D_DK2biA0qireiJ-LQ7OjL5A-FQvPLReKh0CHOB9BAnyOIn8S7KQYuviPA,Jaukther,6469,1711213990000,64
nIY1GyRz0aqNBOUmZnC5iRY6u3ADfyrNDXmNygrg0P1RWBg,ZjzB2ApOZ3kPqTX4oVZ-myMQq6qG1TriTjiNbyTlJFDn15s,IIjfwkexcy-SNwXQEqckNo9K0rxTfw8ZHMdqllDY2VR--CWNs-OI5LkgKwjwU0_7rpv_ij8mSkGJ8A,yamatosnoob,4030,1710878917000,669
AL7O6dwZANbZNcr4V8kXaIZte7XjSRrC02k0x5OCddWZkeroTQ6VJEHEgg,ZCcI3j-CzXL_iLNvseFnpHryDL9peP5ZIfQ29Zz4cq5PVU_DsxlizpMn,04bUde33hhJSN4cJ9H9n6fvEEUbDrQ8O9iXx7dAaCjY2eLvKuJmrfL8uBt4belET141Y1bUOM5rsGw,BOTLANEHANGER1,6500,1711499010292,129
CD1VmVooFaV7QP-qJEUHbQt4kDh5T-VNM4F1RpJfTfe9YIJc,7-exdkms--0NMvSLaV84GqfpLHFIrzfxDDj4W76f15oesm43ULW-2SjI,jKjm0krkBwYIpCS-OdDtx28029eFKXnYYr4Dm7fzsEGBsI6GtluvodQg6y_Ozkcn6hvv8rtDdI5p6g,Mental Loss,6498,1711226078000,474
REesle61ivWj_zCNuhLKQR3AObE_b_0eyeghHI8enSmASek,irR1PFw2-h03ysanU2FemoHibf81b21_ZxnbNoNYWf2ozDk,u3nwuhH5gLRr0RoXtg6XOLWYV0F6m-QNRBu3q_U6cWGlOX-hg69T1LIGlsev54O1wB3mzWMHMTeHUQ,Momentum,4419,1711498945753,888
zceQtkl5TK4IZ4U5k0U-Ia0Pm1pcIv3SqoTNxbAzuVIzC0OzH7YRwJxXBQ,CAU3nK8MJvXep5IRfz8XAwMQVu8VlPkhAONJcpEVFAWKOlL3yHsbHVLu,CIyjvSI3L_MChbMwx1TqnNZn0CvVulbExm5hfd5zWEN-N2mfo5MPeaIBa9SO9xq9xMJ7drMKrXEtbg,OlkaFrajerka,6500,1710612244000,90
3ukwcSNdiU6oyyzXRYX9BxqAQaUCaCtlK_dgY1sBE8Twy8UuA-smmxPbFA,jSXNBxMOaZSrUn7ZElflS-tVppesZmpuTm5zxgfTUVcPpTjfKX17IMOn,0aLt8HTEN71p9f2gb9o7dVuPx3s9JvC5Ri4EnezIXAcSainGpdI03Q54EskSXGqpIb8R_EF5E0fpgg,,1152,1711450182089,65
Dzbxf8WaLDQfP73EVGvfm1B7bKfywrmH5S5LmLdWjUJOb10,EtkURfCB-p8bcvsmKsml60epz27VuADyrhxkrlokj3eDldQ,zWAknOoVYTFHzmyssnKp6APagDb7i9XJv1kH0yKx0We8LD12seyZaqo8b68BpDvC9DXD6t1pXxM45g,Brevitate Vitae,4832,1710437045000,666
5KV7yRBPKKutiqVCuLnSfsOw026U4SY_DAYoRrYyxBhQKvbG,CTvlYAC2T6A9CkDMuoUa_tFpji5funjGl9NJa1w9ZPQNVGPkfiPKyPiT,GY3F-GjOc9dNhraY7CFbNh2uSDS8zCm8yH3GUmw2_TBARCh-s2-pHc3A3EWTO5LPD13X1lFN_-Njiw,Sir Panger,5410,1711448536212,422
6eNsOuhwuBUdTHrfgJGCuon-0vj_q6ObGONhxAG5d1NC_2U,XxOOOGp_LBBDp4zbq6N-2Yz8WlAIqYgSiVxji3sR57DK_A,DX78wNUhwajPcSR1QIsYT23jxubxEDBFixs0kh12aA2wmExluZGs42oMhTBFWfysAiKgxhLqxI2BVA,Lyzo,6246,1711482803366,623
8Dr66mDNcIJo4P_cZyjcjPvE7GVqo9V4rL439etrUTHjgm-c5qeKluiyyQ,8neMvhZH9oXpp5QpcuQ2uBtxmYp8qKO3kC4x2w4harNc5iRiALoN_7pG,oZlrUMXBhCq3hVZwBAEdeicyWeWpDNptBD4ry3bAiOTAHl3hhLG5fFvtNlmXv7XsIKe2_K1THb4LKw,Qunounding,6446,1711482197460,43
qymLWW3eKv6ZCft1w1THlZYO3rfSJBeMfrUhd1sSkYCDmqD9d1ulXKvsCA,exk9isx46sULrmQhaL2JBvNXYHEoywJWC18CL0Tkxq7DYlVJsvCMidBc,mpscb_ihu1-8RrO0HvSD4-BwWyFANCyRPdYbN7zptAlS5weMYxmvgPLMpevdiaKCExI0tc5s4irI7Q,,6089,1711483001712,82
-hwO-mTZukRFJ-PDNbI3t13hjibA-tVueccxGSobZZKuXmvq00creC49kg,UPrCGx8qBVETBSaX77yLQfVBe2CTLANrQAY_E-ydZmcbVFb_SJo9VIT7,iu1xPaysF6xt7bWfmI0XIie2ehUysm5kVdKhNwJMI3DnIKZORNZGTZxaGrvZeyeZEC_7B1Gp4UeV5w, Samira r op,907,1711471289411,66
wyLADNUiz6cKkpWh9YqY7TdYfS9kMvb5mT6sG1O_q0zLcgePtSNizx_p9g,g6KhEPWcmyCDIW5ubwwjCZMTFaLYwpsHAEx-2fxo1ifPa3wFN66DFj0t,iuWgicteOWcx9KTBmH0rQhAleg5e7AXRZgDhkRfJ-qkjWO1uKiKeKu7ZSHiIoA4z69Qg3qk1evnZ7Q,fish water ,1386,1711488646100,557
vOPhX7JKCPrSt2rImaChh7FQFF-HUcrxiAIiIDpM8EizCEVgh1x2O3nIcw,9dIw-zZ240kGtbAKFu6WBL5HNWuhdcsUt3vQ_ehCFe90Ajj72UpE1x0P,7EBnuuUOhvZQk0SO1Qe1er2JNqhsyM3dYJoFqNSjEWRKbCl4i4zgrZBbvOa6cIXVJH7dIGUxqaJYCQ,MayIbeMID,6316,1711449462479,326
7bLrX2dSWgkJRnW-3gV7zjm5GrnOoinvBUjhzICnt6p1D8NIZ3Vk7_gN4g,lb18Rn0Xfa4SXUbK5lVOLgc6AMLWB8KPiXxZNBalP6I4IPm4g9Q3V_bj,mge7EUYBcRxKw31MgVA3VVFqn3NNxH4bU2Rdm_ael3-DDVsGIl-8D_cjKHwfwVwlkSMfSMq6YURxKQ,CargoBlitzZoom,1211,1711362216000,113
rn64hA0z1baD3k1mXUdk51OS_gpeQ6dyBPvKZk10XurHB21y,y2r6aIPZYcPkVLyHf4RuJ7I3Ijd92QsrW19ASq21RBhTR8IT47uG-mMU,apHVna9gbOPLH6OIlVwUyOtV9mC88Pp3qXHd63o2LvSXqrCQ3kCyvRDjbYfKlpPH5b1niV4qRBLFBQ,A PATEAR MENAS,1629,1711190418000,389
Rfid7Q87M6HAjPRfFQgtuegKfMe3P-7EYMIpyA5LtSLeXeM,uNJwxzMI_OEY8HgZUrGURc269Y5SRP9tZllnRcSWizVoeKo,ewK0shRaDX-s6fHA2B74dR_1yLvlEgjHOUrcXdFCSpi8pTPXvSIIPQtetIDkfvt3iGcCpqM-QH_Q0A,Ciruelo,3614,1711490114435,972
M2yjcHYQ19Ntc3C-qP2Qk6mUA-oAqUDK8gymytsA0yQ8proelNrkjIB_bw,q-edvTBXJqYnVhoRJiWSMT9BrSpHTwn5A3LTU9D4v6thcU7JHcSVOCAI,l4dvp_nNmVRq5jeNIhjflwk3q47NEr5KL8kYHljN-bbddy2LMcSv5vMbl7HyhNgOb8GW6T8_EyAoRQ,SOLOQ MATTERS1,6296,1711372933000,306
mz5BOgvxzs1rFvRqhydnK-dIpBoNm8E3SFepjJxuiWzwckY,NKS3Av40uo1ZtZpJ-4RGXtX_IcD8VSqosGQc0poeLIvuuZM,pqB8TtmN9iHIsQjVxl-m9nnYJ00Ghp0IKT6DQSYCxf0EH0_x9bBpxKE9F08stzx__p9TvOM4Pt862Q,Red Style,1113,1711485438944,510
sTMfbPMw5b8-j9-Z8U98XmWfPvYhjvjGSDsdwbEGD1F_TdFu,I9o9al47ITNSUj_YQ5atHT2nb-26NeX68hd6YjPSFgmrRus,CmWb-wPFh4oYgz8tefZi-i6Giox0xER53xfz-ebvPFxGxQIIJOsZbkl6sk8pk32zr3D-YpFmUttTBQ,Zoark,4229,1711481216538,714
kECuC7sZH8fqPS4ELz8AIfNfl9E-aVnTlLa8TYyEHKubtfeL,lmBdTJIThNrabZz51FeXBzaiOYHfTSzKs-4CUb6_7-AhGs-NsLR_WM7F,shKqt1wp9trCJLyL_V0KLXPPQE5uZ5fy6W65qbMescP6yAnMynB1bjAsSj5XxB22gJ4ABCns-EU9YA,1000 LPS PLAYER,25,1711379434000,126
6lTMJgoaEJ0lUQ5V2ATMvtplXXpaQd6Az07d4t83okgU09-k,DEFLceKWdJFQ6GGJDVUSukPGV9h63Rh3PZ2V7eLm6fXJVao0N5LX4I6Y,AWtkMBuEhJmTgwQJr6LU0SPkLq8ZpxNdUlrTQLBaUK_n6G6dcIhm5iSKrqX6iXvfqlEinRD1YXdV3Q,into the v0id,6278,1711293852000,307
1uyQm-wA92c3uC93UfFmc7qxv_VK28Jf6LzXLAYOaQFlxOeK,VRBNqwKle7nAg_EQmblUGg4sVDlofK8k7cK0YZBPoD89gfw,_GVTHXn2FVnsSCLm3Tnzojsn7Qc_wuwkF4BSdnDbrw2Wo8p8FEmUFCbBtIsB7GZVZequBFWWKolBHA,IWillBecomeRank1,4089,1711490151766,129
9TuSJMepG4G5VVFjh2Bk-9GwJuleVsSrkz2pA3qaRBe_Lzc,zu00orGMtqXxSBIG-IsHU6ytEravOANPu3JM7tdiLLN6m0Q,bJSuVdK3HSRtQnyU-pEd27NFfLUzkoNdOBSfonncT67-tw2yq1OsjRkfSYdWElkzybLY-rIl2xF13w,Minjang,6523,1711469023819,899
fDnN3VQgiCZdx1_dNfjAwt7z3QfL58pAVBqWWDcU2SdAdFU,G-VXdtscSE-Kv_mcXv8h7p_Nw8Wqsn4Odft6HzhtKegA6Ac,le8v5J1JLknYW3vkX5ssc1ZcNkI1Ir_puZuwWFrHEblOYtBa95kIab21Yf7r5Qan1SXwWr9BkFTzLw,parlita gordito,6482,1711498816746,593
BQnzzXDrW2ErEJSLtGVq6Ntx-b7Wz7fjxp4Oim17_GnCjMSwi3TAO55kHA,VXgYclF_Vg88rjjTQ0Ikkc21VJnQ8if65CTNi6CvX4LQ36YT2ULK-9lM,vFrFtinzJ6tGYBZWBdg1uA2sa1mC0efqKI0eFLqiPhj-ual8nwQCTeFphKjG1htVi7-ITIWb75W_hg,Eryk Klakson,20,1710693574000,94
Klw1ENXeMSVAkqO6XbzeqV--yRNHcNNlQ5jR_xqC-oaE6y8,4Bx5OY6OYF9cJmZE6ugk9JAJJfwcrrH5ofHy24ircQVoVQ,UjLo4mLQPQAeK742SpzLaDAZ7lWR3tIb1jkM57awuZkd2H9yYHSKDmKjG_PVfLueXiKiaobaLyewtQ,The end is Vi,1134,1711498810000,308
QPMsipEafe3vXPlIUU67qlNZICvHpuUpzEj_6alLyvi_IxU,LQb6UniRSfIaRPAZMqI1LQ7C3hc9oTTQDsXvPk7NND9ukg,gjtfIgD4bby9Twv5NV3_O6ry9UbGLhSKgbjRKRdQ4As1PZywrvbYtgJYKnhz2RfHaWmRtjpGhd0pjg,Christoph S,5641,1711486168078,313
KG2h5tTbwgao8YxiqF4vz0ft583r5jxgnjbqm6XsOjJmBVU,KFvLRcmR-ZlXBIdIAC8MK64uvOJ-fp2z1r6cd4WeZGF3PQ,tIP9LmJdfTmzpDDRpXCZCuzyPBoZ_EINeh7FrRLq8ukH9F-9yggadkXdugtA2ePo5qS7RMFqFQikxw,Ok2000,538,1711230012000,122
NeDmVeu12_qK7DF86s0HIEptDL2jjWhM_tbrfweO_FqBBcY,wbNvY1mDcdb_IE65blpkEZcH8ajsbIzeBC-HiWDKh3B7RMs,NEPrecDbOvIrmCiinzyeESiNOo2vNVkM9zdgLUPF4Kl0ULDZoWN4GhMe07CtsakTTWO0Fx9XNZb5Ng,LoLRising,4657,1711499871385,634
k9kxvkhP4M8pCm0eWAMdEX7y7Pq31HRJcjFfcH0Ajz4Uza8,NOOPgnHiajq-ioB-a6WirSwslPd8nB3tz7WZHBkHPDV63n8,vh17tw7L4zPEhOwplxUQYC8DIO4Fh2_ZswkPY7U7pLfEmfs7bWzK4pv03k2IRBmOwSZyvCDyF7VZQg,KC Reksai,6485,1711491810627,495
r7ZSQZRP3EgUgXOIkg2DD3Dj8BYxVFeXnem_rphdBkcu9kk,aGZFyYL3lw5OgGOyizH6Y7Gne9dGKovMKFb-KZzikVSouQ,9ntm8m1zuwoayKZ9sWE352_KdVF3tLAJs5kWTtJjYe8N2Y7yTXOJIUHLG2XydxFd8HnQ1qmwDtWNIw,MagSnus,5758,1711481710762,752
3RDBxqn18fVgoJ7QseBXn_idgmlnR5fafNadJD1_VZ2LWrY,E9ifslQh3rJpHg5lEdIKHUomNMSPPlwIG2tL6EkDd_xHIx0,Pn9YZLCswE9CD7_9YlbkYW_nLBXbF5zcLCwv4I3ngCzwP9prFPqRnJ0aquKErkbgPJnKTRKzAxooew,INVINCIBLE GOD,21,1711494149022,197
_NUmM7OBCqsOuDRCuwc40qgJs7RYnNSesVFqt2dfqBSJDkRtIledWWWIlw,w-cm8XMwc5NJCBcPf4hHg9TqeyCaiFcaK15fXacnF7Fi6FzAWGdff09-,cZoGmfne3gGq-c2YSCR-GItoRl9hIqZUCeAn2_cQbhj-56W6sxD_5FZN91PjaTITQxDew4sc9CDB2Q,LéoElCargito,5638,1711498692768,130
7ftd_y73MlLxt7l-h_OZkqSUIgio5RrIuJKqfHnCtFXBPlE,jXmXp5hVCHGKVBtGBnkBbBGz3w_IZZHGgHqbplOucJ0EkaA,MyBnglyWKc9pRlKpIEasaK_4ACvf32gUyS9NS-aa_XfnPnFfIWRBjeSwXMDrcBdfnoGDahZEmgWxow,Bersie,3795,1711317395000,1115
WTZAmIxqdvoPVrmNb-c5XZ6d3ZEGTwReAjOwT-jB-l24yRA,4sqNJPeZYKsLce6xEPZpSiZrXjsh8PhaAyMHoyvuOHVc_A,fFG2arEWdnjxzMryx-gHg-TPhU_aj4FXPd9jSjdGTMnLNjg40tEiqxwANRV-UvfWTDWy6-A5LpaUbw,hiddenn,4068,1711479874000,559
a7zCdxEuXWcPLbjTpS4KPe_wFuvW5Bmtd4s_Y4-W6zDGXE0H,tzr8VkpgMWhrxCoxC-4g3tjHIlGR9jB7OAvaNZOWJMNvPWiuWO3ormvh,qpRqKvUIYGqnSdVG-WNWmkeLbvDQSzLm41FiE96LiN7sglcORwH0PcxdyR3CDtmbD1_fCi_7B6Z2Lg,bábbo,6498,1711494329410,482
N6W-Nb8tLxzm-1eCmhg0ycStoBlTN0EgkWXAe3lN4vYV822rkWF-PiJo0g,0jq-fZrNQWqKfXmpG66g0TSKN5hE0MxzIEJ8tdlim95XzZhgKzw3zMhR,EVjWvJasoHdHGub0It2UVD2-ayLJWdDUja975E0RtNYwGR9JANVSPjYCKWha9qFVPSZFdnCf91b6cQ,Goloragabi,1591,1711487425599,167
NOElF-uE0XSob2P7MVUmZl87KzTQMaDoH0pvDxG0YoMx5cj9,_eAt7uJv93ILPIJ3C-ARKawZmqg3NUmJCU4txoBazLXEp9Dy_LvbOswv,io7gWOK7aBy90tdTOpJEiydhuH9jb3hfvZ6p_lDFcnZLlzyI-nKh5SjkCEtWokbR9wZdNJGc6uGriw,itx02,5752,1711499509604,216
bF3m6VVNrgGNUOb41JYoBT89wL0PgxM-rjp_eV4_XZy6FwgvO3srSs5flQ,Ni_vfH4x24SNt_1eFLogJnths70mGhAxttvIKQIvxbJeZtRH4hkbsh8q,bBf6c94S4OxJsgVPHIP5nKHGJwNXem1tsnDcRPI3ru4KPbDKUBMhltkavjrsB-TXokK7x9fRAFOI8g,,907,1711395770000,72
FgJI-DB4moDbbCvr7ilqZPoE3XN7b16oE_femW2GXT1zTBQ,BDW72u8ovUui_9sXmQ_CqG76ix9ozjxbocKNZ9_bKOZ_Aig,0dMFS7qf6Jq6GkoByI1foXzW6gQToK1UIxnUFuquGuXZ3aPH96KIbbIJLurxh1QlcWXxIkyzCZdnyw,DiDimi,6505,1711171186000,658
KuPgA0xQ1vJJCabA1R4UhzuDmv2eAl22HF_65MTAcECuL2DLnXwjHjky2Q,04ixntzg2LJZZrWr2ju6NZzfcEfK8qX8co5fl5CuBlCwLnnc99EzORF2,qttPAs1FeUIEmQFhkO8dHu8zMEdGjarHkdAQOqLcjXUzdJ49MyV6aa3UlmXdySe78P8hOXn9rp3BVA,GΙimpse Θf Us,6017,1711495245484,204
GGI4xN66EDxH5jqYVc3MFPZa5bw86XJ9i1Hx8TjHRSAzJG0,6ONVepzBGeTOVv-2jOm_KzoFP9Mx4Zq_YoHzd9p2qj7faA,CwhNmnRwS4Z3Jgq8H8KfURivCwiFnetDtBPfPIzKItzITDCEAGtnerk7lQh68v2Uz9EwUqKoy1XXhw,Vyrnal1,718,1711492724217,354
BrdPgWYZ-FCOUSjLesUYZqE-zk78oo_4M_zFF3YPHya2hL5k,rfCbZSMt7DGjPL86ND_DB65heEPSh4ywvZfifKP5B46Nrx2E8lPnKhIt,_80kns05g7C1fRenz3weLbQuyQKAA0CPLvJLLMmI98d4Pyf19faXxCILSzpo-ifOJ49oJEWGgacIPQ,vaya culo warren,6316,1711485894713,232
3hlvgswvpv5arpD0rID7-fUpAXEWViYJr29H6Iv9W-ssQUg,RTBNbvlWeLxuS8fMsFsi-u9wSU3NygBZJGD6m6up6tCb_AY,kT8WYaKLM3RgDWQsIOAgUdspDpKWzURJIiXm68gQJ0P_IkqCoz5fPRp-1p36kpe_wwpjnfiiX5lyYw,Chao KING,5490,1711473310167,807
y-Ps6kzOWHr7J_dN98-fP2U3opvQOA0WjjRDMckvFYPL3Huy,3rqkRrw0vmk5-rSxuD5GbxHbJK1ecWuK5wWm3mZOYpiSq_CBb6tyX-RF,5oRp7iiSXAzs-lyOqnQY8nJlWnjG8-q48pB0YBP59Z2FcYp5_DEw4xN6OBC3dYERuU8_XPfvugn3sw,Shilin,6343,1711332783000,344
BN2b2l7LgXKicoWwWrmbkP4FMlPD59IyK2ACYpf3xWsOBEk,XZmDnSWaTn7pTctVSuj8rbveckWAD-cdbGha6cll8iTsM40,pa399pO8knnTcdMfMA8RvaSGwtOC7_DFuNSGeGlDjlFMa1Gn514s0z6wH11_KTOPI1zz7JHbKA78aQ,GrimGrim871,3614,1711494577928,700
Ponp_PsgMxQhLR8VE_Y3-SL7ED_MMdIjpATNa4Q33dgIDbo,XHDUlv7Y2m6hMBT_4-pCqyC4R9OYX3iNubxCh8z9KZD2PHc,afqEVm64nmzkt-pSAKo_uZQWAwRM2Xs0K3NuxessTF1iivkPNEFtKLYTxjU2BT7JG8sushRAo8N2Cw,Sluje,4655,1711487877122,716
qMiH84Kb9wP5W5ipPJ3zTVSmjOev1SASHnrP1K5ee5D3R--KqLMCbpGcOA,6sjsWFnkIOxYh-ZwBRl6es8OmD_BywIcxY38eNuzlXaPFHefwm8WWis3,S_f-EG8jaQ6Do1JtiI3RB-WR34IEVbdadsoN_5_Qc7D73jYyFxoX3d1t6zl9p5e8_vPLOXmQsfOKsg,Neyanitlyn,6331,1711303856000,73
4rGsyb0KWiayl9oxM37TK9I1qz_SbkjvveWJuc7q34ttxZM0Y3HenVG80w,uuV3rZqViUqb-T9d3KhAM88bY5P3fGL9o9nfX6ncmXjWIWu-EVzMEgMq,1dakzm59dg10NWNcWmMNoUX0uZ6cdfqZaE1vrYLZtpAUCpEfSD0xvDQtBBcoNYxj2YFSMifvzHzgbg,Teahawyan,7,1711498076271,48
7IT-sj-OnnNwVQRAiScWwVtmll5Vku5-l8609mbIU-ajK30,EJDjnM0JTgaEeD9QE3JIyo3r-OPMAPKxJP5zzbz6mGhpNhE,BDOZtdq8ZBsY63eRLy1-rhibzzmDMXL3xKgZ8EhYw6qs_gH-A-6bFpbir4nHfzNIZsaVj5DcKANIiw,mangocrema,6407,1711465914289,644
pQrKy_GavLFvd4ZAfmP0nYQ1XuqBWSfuKkzQY-DFX3u6KxA,zq2eZH9MG5h49NqLICHuuJsrVSfZqhnA45zq5PUaj4DTjCg,SBRKBuPf3dZDBNkW3r4ABKWym9vqWgdpQgUs4Du-HrelYpp-rwGKKi3sjNz6MVNx-t5TkNDUJUK2wg,Amonicus,5171,1711438716309,874
p2lcfY38XVDvUW1i6Z5g95giR-1YyJmceVroXPOaTvY8gnfMRoKP69UmZQ,ftzovGn3LCElZvCUcEEKAKGfkVLOMp9ZEmzg4TpWBaXicyc05AdSvGQ6,XjDeoB_q-kaoECC4-gblXVg9mmBvjrl1Q4QbHv-qn3e-bjvStosep8exGmSr_hr50KhjSwEaqCfKrg,Lımule Tempest,4303,1711401232000,61
3PO7S8gOPrXARt3RL8fVT4UdJgYnmXkA7W7tdTTm-fBxZwg,J7NURYCbXY72_UYqFZcn3d3gZbmKn-OxP3VjFLS50033SA,G7BNh5OnZ5--ziAW1AnIidbh9ObKXkNMlQv2hSvD9lm2xv0HJJed0BTYANkAXy-WmYRaE6xgxXBv9g,NF Therapy,6576,1711499414093,573
h-PEodcWnk_XiSnLJ_hFB3Y1d-8qlE6LPj-hik2Ts8OGpCy9PBBmy3cXtg,j63FR3LNXENnyI9kTURvLqdBdkH0QPWzs4bbWMpkUv2NKkudOilgute5,zAdgu5yKU2dvu5_ScwqqOLTH8rSU-WXLWAQF_crOxShI6UwRGflr55U1ZS8gFGJWRHfgct5PDzELow,Kebabmaker116,6,1711313598000,51
rMekE0it7puU8WV4dJnE14qufasgn13j5w74foZXUe-zrlo,_SNxvQC9P4zvWY_sg-2Ejt3lBAzG6oA4Fx8d75uiA3wrhLs,p3QA8BGhjIpeJFyO1eUOlpZFFY2_IW4cBmf8bNE67_AprX3BIhLkOIc95RYLX1spDXcw-I6uJ-XmXw,v9 Minz,4405,1711487203492,756
lqYsAKoUA_Of_A7nHm4DTbYWy5a-HPpJSkVLOxrWrULD-kcC,JyCymQAtQrKznstPT11u3XvcuQQ7E9fhJ8MPppxDhnxh1a2x-weCMOfU,IMW8gPb3DAyMxc_9d5fh0KNtB6qOC-lICcyHewnl8BLGv0w6_O8U6bK2q7Rk48EJ5skVZy-m_98ptw,Claw V2,6450,1711484295474,258
aFpRMn1Qes7ULFA8KiIqGBcsOZ5CqAsJ2cYIs76bGdk2p-g,5IZx4O_DBWBxy0To8t-p06dMmzbJLY9C1y7iNG47sXu_oU8,B5CIS7l71ubfuT4ni9OKCyXPIZGlJAaC-5v2iEjwDxGU_mckcnCKC_le4XuJlIcQT0lMTWirHwlvCg,Scrupture,747,1711499637715,521
bR7lFE-6upUc_xMpP8HLJN0fIGb4RkylRxIDCh_Xwzmvb30ZXnC9avsoEg,2g4QMymyTVVKefvTrS2VC693Ax4II97eyZW0CJM0QOBFyUcKNNgSDl9r,11-pqVqJlO-pomPRzDLFVqeow3rLvtMa3O_Xzz4PeXw70wvz5eZ-R3VAOnE-lkuoDoNPc6zD8oSfpg,Flop ender,4804,1711493851255,856
DPU6kXSbetLR6wCewQOl-tR8mlXrE1GLIG6gervGh5bgeU8,PUYTaEaL_2oYLh1m7wO-v19_Sdnanzcf2DyBueJmT9IECPA,x-eZ2KmTiml11No0N2zrUO4zTiy3A1VCcOXbZ1N6buqASLEdqbsnMsjxK0ktfe2x2Pop6xbDYmGcFw,MCUG Peach,6274,1711405160000,705
lS6WRt8FtCRNqABOzFFaBz-eCDNBAzFqRR1bX6SiHZXez9c,DE_IO99okKti9eG67j9QUOY-8VUh1wuLh07rdik3zumhdmA,W5JwhTga2CKo5fT3lDMstJb2aDdCmHp-EtVUgLWS5dsCNugA5ESUV0Y9Ng9LiIgfDe21qbqzTpooeQ,Tango45,5242,1711490798285,546
